Time,Amplitude,HeartBeats,HeartRate
0.48,1.455971,0.0,87.00288375022427
0.481,1.4168345,0.0,87.0462387944428
0.482,1.3622582,0.0,87.08957065931874
0.483,2.2931101,0.0,87.13287931321399
0.484,4.210374,0.0,87.17616472455484
0.485,3.115204,0.0,87.2194268618321
0.486,3.0088425,0.0,87.26266569360124
0.487,1.892719,0.0,87.30588118848229
0.488,2.7683928,0.0,87.34907331516007
0.489,2.6375258,0.0,87.39224204238411
0.49,2.50198,0.0,87.43538733896888
0.491,3.3637075,0.0,87.47850917379363
0.492,4.224792,0.0,87.52160751580261
0.493,4.0874424,0.0,87.56468233400516
0.494,3.9539638,0.0,87.60773359747562
0.495,2.8267674,0.0,87.65076127535347
0.496,3.7083805,0.0,87.69376533684344
0.497,3.601356,0.0,87.73674575121552
0.498,3.508379,0.0,87.77970248780498
0.499,1.4320909,0.0,87.82263551601247
0.5,0.37530753,0.0,87.86554480530411
0.501,-0.6593077,0.0,87.90843032521153
0.502,-1.6689337,0.0,87.95129204533184
0.503,-2.6508923,0.0,87.99412993532782
0.504,-3.6024501,0.0,88.03703339142582
0.505,-4.520972,0.0,88.07982397858649
0.506,-4.4039445,0.0,88.12259064716105
0.507,-5.2488165,0.0,88.16533336708514
0.508,-6.0533175,0.0,88.20805210836038
0.509,-5.815241,0.0,88.25074684105444
0.51,-6.5325227,0.0,88.29341753530093
0.511,-6.2032843,0.0,88.33606416129966
0.512,-5.825926,0.0,88.37868668931657
0.513,-5.3989525,0.0,88.42128508968376
0.514,-4.921166,0.0,88.46385933279971
0.515,-4.391638,0.0,88.50640938912915
0.516,-3.8097296,0.0,88.5489352292032
0.517,-3.1749973,0.0,88.59143682361943
0.518,-4.4874105,0.0,88.63391414304192
0.519,-4.7471986,0.0,88.67636715820119
0.52,-4.954916,0.0,88.7187958398945
0.521,-5.111479,0.0,88.76120015898562
0.522,-5.218088,0.0,88.80358008640509
0.523,-5.276347,0.0,88.8459355931502
0.524,-4.2881365,0.0,88.88826665028503
0.525,-3.2558088,0.0,88.9305732289405
0.526,-3.181898,0.0,88.97285530031442
0.527,-3.0694323,0.0,89.01511283567159
0.528,-2.9215803,0.0,89.05734580634383
0.529,-2.742056,0.0,89.09955418372999
0.53,-1.5346885,0.0,89.14173793929595
0.531,-1.3037034,0.0,89.1838970445749
0.532,-1.0535308,0.0,89.22603147116709
0.533,0.21108732,0.0,89.26814119074014
0.534,0.48521718,0.0,89.31022617502887
0.535,1.7637104,0.0,89.3522863958355
0.536,2.0412557,0.0,89.39432182502968
0.537,4.312351,0.0,89.43633243454845
0.538,5.571492,0.0,89.47831819639632
0.539,5.812945,0.0,89.5202790826454
0.54,6.031032,0.0,89.56221506543541
0.541,6.2200403,0.0,89.60412611697362
0.542,6.374261,0.0,89.64601220953503
0.543,5.4880667,0.0,89.68787331546237
0.544,5.555987,0.0,89.72970940716613
0.545,5.572545,0.0,89.77152045712457
0.546,6.5326104,0.0,89.8133064378839
0.547,6.4311566,0.0,89.85506732205819
0.548,6.2634687,0.0,89.89680308232946
0.549,6.025112,0.0,89.93851369144772
0.55,5.7119865,0.0,89.98019912223104
0.551,5.320329,0.0,90.02185934756557
0.552,4.846846,0.0,90.06349434040555
0.553,5.288557,0.0,90.10510407377348
0.554,5.643072,0.0,90.14668852075991
0.555,4.908374,0.0,90.1882476545238
0.556,4.0830407,0.0,90.22978144829236
0.557,4.1661158,0.0,90.27128987536106
0.558,3.157222,0.0,90.3127729090939
0.559,3.056529,0.0,90.35423052292315
0.56,3.8647864,0.0,90.39566269034964
0.561,4.5833573,0.0,90.43706938494263
0.562,5.2141104,0.0,90.47845058033998
0.563,5.75953,0.0,90.51980625024811
0.564,6.2227583,0.0,90.56113636844206
0.565,5.607362,0.0,90.60244090876554
0.566,5.9175625,0.0,90.64371984513093
0.567,5.1580777,0.0,90.68497315151939
0.568,3.3341918,0.0,90.72620080198081
0.569,3.4515946,0.0,90.76740277063392
0.57,2.5165026,0.0,90.80857903166635
0.571,0.53551936,0.0,90.8497295593345
0.572,-0.48426664,0.0,90.89085432796385
0.573,-1.5355859,0.0,90.93195331194873
0.574,-2.6107175,0.0,90.97302648575248
0.575,-3.701756,0.0,91.01407382390752
0.576,-4.8005424,0.0,91.05509530101534
0.577,-4.898802,0.0,91.09609089174651
0.578,-5.988127,0.0,91.13706057084077
0.579,-7.060102,0.0,91.17800431310704
0.58,-7.1063085,0.0,91.21892209342339
0.581,-8.118361,0.0,91.25981388673726
0.582,-9.088027,0.0,91.30067966806526
0.583,-11.007374,0.0,91.3415194124934
0.584,-11.868561,0.0,91.38233309517696
0.585,-12.664127,0.0,91.42312069134067
0.586,-13.387032,0.0,91.46388217627864
0.587,-14.030584,0.0,91.50461752535446
0.588,-13.588625,0.0,91.54532671400118
0.589,-13.055562,0.0,91.58600971772134
0.59,-13.426309,0.0,91.62666651208707
0.591,-12.696524,0.0,91.66729707274007
0.592,-12.862461,0.0,91.70790137539164
0.593,-10.921172,0.0,91.7484793958227
0.594,-10.8704195,0.0,91.78903110988384
0.595,-9.708755,0.0,91.82955649349543
0.596,-9.435647,0.0,91.87005552264748
0.597,-8.051292,0.0,91.91052817339975
0.598,-6.556826,0.0,91.95097442188187
0.599,-5.954201,0.0,91.99139424429322
0.6,-5.246272,0.0,92.03178761690306
0.601,-4.436878,0.0,92.0721545160505
