Time,Amplitude,HeartBeats,HeartRate
13.726,-3.799527,0.0,130.0896946504468
13.727,-5.0684185,0.0,130.0819758834416
13.728,-6.3603964,0.0,130.07424429707447
13.729,-7.5856943,0.0,130.06649991290652
13.73,-8.677265,0.0,130.05874275255923
13.731,-9.589589,0.0,130.0509728377146
13.732,-10.2950115,0.0,130.04319019011487
13.733,-10.778208,0.0,130.03539483156234
13.734,-11.0297575,0.0,130.0275867839195
13.735,-11.0395,0.0,130.01976606910884
13.736,-10.791166,0.0,130.01193270911259
13.737,-10.259158,0.0,130.00408672597277
13.738,-9.4089575,0.0,129.9962281417911
13.739,-8.201847,0.0,129.98835697872875
13.74,-6.60387,0.0,129.9804732590065
13.741,-4.598202,0.0,129.97257700490422
13.742,-2.1987584,0.0,129.96466823876128
13.743,0.5377547,0.0,129.95674698297597
13.744,3.5044813,0.0,129.9488132600057
13.745,6.5443997,0.0,129.94086709236672
13.746,9.459321,0.0,129.9329085026341
13.747,12.027775,0.0,129.92493751344165
13.748,14.029919,0.0,129.91695414748168
13.749,15.275987,0.0,129.90895842750513
13.75,15.6335745,0.0,129.90095037632108
13.751,15.049421,0.0,129.89293001679704
13.752,13.561214,0.0,129.88489737185864
13.753,11.297602,0.0,129.87685246448947
13.754,8.465702,0.0,129.8687953177312
13.755,5.3281603,0.0,129.86072595468306
13.756,2.173124,0.0,129.85264439850232
13.757,-0.7181757,0.0,129.8445506724036
13.758,-3.1015782,0.0,129.836444799659
13.759,-4.793738,0.0,129.82832680359823
13.76,-5.686756,0.0,129.82019670760792
13.761,-5.752398,0.0,129.8120545351322
13.762,-5.0363884,0.0,129.803900309672
13.763,-3.6446278,0.0,129.79573405478519
13.764,-1.7236425,0.0,129.78755579408653
13.765,0.56129384,0.0,129.77936555124745
13.766,3.0480566,0.0,129.77116334999593
13.767,5.596461,0.0,129.76294921411647
13.768,8.1025095,0.0,129.7547231674499
13.769,10.506445,0.0,129.74648523389325
13.77,12.794123,0.0,129.73823543739977
13.771,14.99192,0.0,129.7299738019786
13.772,17.155607,0.0,129.7217003516948
13.773,19.355011,0.0,129.7134151106692
13.774,21.656559,0.0,129.70511810307843
13.775,24.106117,0.0,129.69680935315452
13.776,26.715137,0.0,129.6884888851849
13.777,29.452448,0.0,129.68015672351237
13.778,32.243427,0.0,129.67181289253497
13.779,34.97714,0.0,129.66345741670574
13.78,37.52047,0.0,129.6550903205326
13.781,39.73713,0.0,129.6467116285785
13.782,41.50798,0.0,129.63832136546094
13.783,42.7493,0.0,129.62991955585204
13.784,43.425106,0.0,129.62150622447854
13.785,43.551632,0.0,129.61308139612137
13.786,43.192764,0.0,129.60464509561578
13.787,42.44762,0.0,129.59619734785107
13.788,41.43312,0.0,129.58773817777063
13.789,40.264675,0.0,129.57926761037163
13.79,39.03956,0.0,129.57078567070505
13.791,37.825737,0.0,129.56229238387553
13.792,36.65859,0.0,129.5537877750412
13.793,35.545376,0.0,129.5452718694135
13.794,34.47625,0.0,129.53674469225723
13.795,33.438656,0.0,129.52820626889027
13.796,32.43181,0.0,129.51965662468362
13.797,31.477524,0.0,129.51109578506106
13.798,30.625065,0.0,129.50252377549916
13.799,29.9487,0.0,129.49394062152726
13.8,29.538713,0.0,129.48534634872703
13.801,29.487423,0.0,129.4767409827327
13.802,29.873457,0.0,129.46812454923074
13.803,30.747404,0.0,129.45949707395968
13.804,32.121567,0.0,129.45085858271023
13.805,33.965996,0.0,129.44220910132483
13.806,36.211323,0.0,129.43354865569785
13.807,38.75793,0.0,129.4248772717752
13.808,41.489346,0.0,129.4161949755543
13.809,44.287937,0.0,129.40750179308407
13.81,47.049553,0.0,129.39879775046458
13.811,49.69504,0.0,129.39008287384715
13.812,52.176765,0.0,129.381357189434
13.813,54.479046,0.0,129.37262072347832
13.814,56.613068,0.0,129.36387350228398
13.815,58.607227,0.0,129.35511555220552
13.816,60.494904,0.0,129.34634689964798
13.817,62.302197,0.0,129.33756757106678
13.818,64.03821,0.0,129.32877759296755
13.819,65.689674,0.0,129.31997699190603
13.82,67.22157,0.0,129.31116579448795
13.821,68.5837,0.0,129.30234402736886
13.822,69.72218,0.0,129.29351171725406
13.823,70.593735,0.0,129.28466889089847
13.824,71.179504,0.0,129.27581557510644
13.825,71.495285,0.0,129.26695179673152
13.826,71.59527,0.0,129.25807758267666
13.827,71.567444,0.0,129.24919295989378
13.828,71.52086,0.0,129.24029795538365
13.829,71.566475,0.0,129.231392596196
13.83,71.79545,0.0,129.2224769094291
13.831,72.259155,0.0,129.21355092222979
13.832,72.95599,0.0,129.20461466179333
13.833,73.82835,0.0,129.19566815536317
13.834,74.77077,0.0,129.18671143023093
13.835,75.64905,0.0,129.17774451373631
13.836,76.32522,0.0,129.1687674332668
13.837,76.683334,0.0,129.15978021625756
13.838,76.64994,0.0,129.1507828901914
13.839,76.20348,0.0,129.14177548259872
13.84,75.37089,0.0,129.13275802105693
13.841,74.21186,0.0,129.12373053319092
13.842,72.79574,0.0,129.11469304667244
13.843,71.17787,0.0,129.10564558922036
13.844,69.38368,0.0,129.09658818860012
13.845,67.4065,0.0,129.08752087262388
13.846,65.22238,0.0,129.07844366915032
13.847,62.81968,0.0,129.0693566060845
13.848,60.236546,0.0,129.06025971137774
13.849,57.596188,0.0,129.05115301302726
13.85,55.128258,0.0,129.04203653907646
13.851,53.167217,0.0,129.0329103176145
13.852,52.123432,0.0,129.02377437677615
13.853,52.429554,0.0,129.0146287447418
13.854,54.471928,0.0,129.00547344973714
13.855,58.521416,0.0,128.9963085200332
13.856,64.68056,0.0,128.9871339839462
13.857,72.86102,0.0,128.97794986983715
13.858,82.79893,0.0,128.96875620611206
13.859,94.10643,0.0,128.95955302122152
13.86,106.348465,0.0,128.95034034366086
13.861,119.125946,0.0,128.9411182019697
13.862,132.14305,0.0,128.93188662473187
13.863,145.23933,0.0,128.92264564057555
13.864,158.37401,0.0,128.91339527817274
13.865,171.56226,0.0,128.90413556623938
13.866,184.77545,0.0,128.89486653353507
13.867,197.82974,0.0,128.88558820886303
13.868,210.28964,0.0,128.87630062106984
13.869,221.41801,0.0,128.86700379904556
13.87,230.19023,0.0,128.85769777172314
13.871,235.38307,1.0,128.8483825680786
13.872,235.72527,1.0,128.83905821713097
13.873,230.08987,0.0,128.82972474794178
13.874,217.69151,0.0,128.82038218961534
13.875,198.25069,0.0,128.81103057129818
13.876,172.0928,0.0,128.80166992217931
13.877,140.15904,0.0,128.7923002714897
13.878,103.92558,0.0,128.7829216485024
13.879,65.24261,0.0,128.77353408253236
13.88,26.12207,0.0,128.76413760293613
13.881,-11.490529,0.0,128.75473223911186
13.882,-45.92155,0.0,128.7453180204991
13.883,-75.920204,0.0,128.7358949765787
13.884,-100.73641,0.0,128.72646313687258
13.885,-120.12065,0.0,128.71702253094364
13.886,-134.25584,0.0,128.7075731883957
13.887,-143.64362,0.0,128.6981151388732
13.888,-148.971,0.0,128.68864841206104
13.889,-150.98457,0.0,128.67917303768454
13.89,-150.39267,0.0,128.66968904550933
